model,year,mileage,fuel,price
63,2009,179436,3,20900
63,2014,93079,3,35900
63,2009,120000,5,26400
63,2013,133000,5,28888
63,2015,170002,3,29900
63,2009,163700,3,17800
63,2010,142157,3,20900
63,2009,186680,3,18000
63,2010,163298,1,17900
63,2011,184600,1,13900
63,2009,120610,1,14600
63,2015,52000,3,45900
63,2012,67000,3,26500
63,2009,234000,1,16900
63,2015,79000,1,32900
63,2011,209000,1,16900
63,2009,131000,3,18400
63,2011,199450,1,22900
63,2010,178000,3,16900
63,2009,181000,3,18950
63,2009,93350,3,21999
63,2010,190000,3,19900
63,2010,172000,3,19900
63,2009,199000,1,16900
63,2011,169600,1,21499
63,2010,141484,3,19900
63,2013,163500,1,24900
63,2010,149000,1,18800
63,2010,147000,3,18900
63,2016,145223,1,36600
63,2013,189132,1,21999
63,2009,200566,1,15099
63,2014,184500,1,23900
63,2010,71701,3,25000
63,2010,107000,3,16900
63,2009,230483,3,17999
63,2009,107000,3,15900
63,2010,144000,3,22500
63,2010,179000,1,18900
63,2014,174000,1,23900
63,2010,86678,3,20400
63,2010,188200,1,13900
63,2010,152000,3,19800
63,2012,102000,3,22000
63,2009,184000,3,15900
63,2009,189000,3,17900
63,2010,164668,3,17600
63,2013,177000,3,20990
63,2010,200600,1,17900
63,2010,128188,3,19000
63,2011,154000,3,19997
63,2009,150804,3,19900
63,2010,122740,1,19900
63,2010,191700,3,15999
63,2014,117666,5,32000
63,2015,37087,1,34000
63,2009,154900,3,18500
63,2010,199000,3,19900
63,2011,203000,1,21900
63,2009,163000,3,18800
63,2014,32000,3,39900
63,2010,128188,3,20000
63,2010,150000,3,19999
63,2011,160425,1,20900
63,2010,251598,1,15900
63,2009,140000,3,17900
63,2010,85000,3,22990
63,2009,159000,3,16500
63,2010,144000,3,19999
63,2009,167000,3,16900
63,2012,123500,1,24900
63,2012,115300,3,22900
63,2014,42400,3,37400
63,2010,137221,3,18900
63,2013,226000,1,22900
63,2014,80864,3,39500
63,2014,145600,1,26300
63,2012,212000,1,19900
63,2009,169000,1,14900
63,2009,127700,3,17800
63,2012,130081,1,17999
63,2015,54739,3,41500
63,2009,140000,3,15900
63,2015,89500,1,35500
63,2009,247640,1,19900
63,2012,245000,3,21800
63,2014,99400,3,24800
63,2009,157000,3,15900
63,2016,169000,3,27900
63,2011,154000,3,20900
63,2013,149500,3,25900
63,2010,143000,1,17000
63,2009,169000,3,16900
63,2012,160000,3,22999
63,2012,168000,1,17900
63,2015,199000,1,29900
63,2017,139855,1,44899
63,2015,62074,3,36500
63,2010,200000,3,17900
63,2009,197501,3,16300
63,2010,27440,3,24500
63,2014,118000,3,32900
63,2009,136252,3,25000
63,2010,191000,1,19900
63,2010,128150,3,22900
63,2011,195776,1,17500
63,2009,143500,3,17900
63,2014,150000,3,26200
63,2009,152000,3,16900
63,2009,95754,3,17990
63,2012,188795,1,19999
63,2009,180000,3,17999
63,2010,135424,3,19900
63,2009,119000,1,18400
63,2009,107306,3,19900
63,2014,95978,1,25500
63,2017,58914,3,35900
63,2011,213617,1,16900
63,2015,199000,1,23000
63,2009,198000,3,14199
63,2009,180000,3,16500
63,2011,150000,5,19900
63,2010,146400,3,19900
63,2010,165000,3,17900
63,2013,122000,1,23900
63,2008,195584,3,17900
63,2009,175600,3,18500
63,2016,83100,3,19999
63,2010,222000,1,16999
63,2010,88669,3,20500
63,2010,118000,3,21500
63,2009,165000,3,17500
63,2009,143000,3,18900
63,2014,99385,3,24900
63,2011,214000,1,23900
63,2009,198600,1,16400
63,2009,87000,3,19900
63,2010,150000,5,17900
63,2013,88441,3,25900
63,2009,213000,1,17900
63,2009,179000,3,16500
63,2012,169000,3,16900
63,2016,39500,3,31600
63,2009,117000,5,19000
63,2014,183000,1,17000
63,2011,140600,3,18900
63,2010,113854,3,18900
63,2011,161360,5,17900
63,2009,160000,3,16900
63,2010,129000,3,20900
63,2010,188000,3,18900
65,2015,198000,1,31500
65,2017,83000,1,53800
65,2018,36000,3,55900
65,2015,100691,3,40000
65,2015,72726,3,46000
65,2015,125000,3,39000
65,2018,31141,3,66000
65,2020,24733,3,59900
65,2017,79000,3,36900
65,2016,155000,1,37999
65,2016,111105,3,47900
65,2016,97652,3,44900
65,2016,81911,3,42500
65,2017,45000,3,45900
65,2018,39299,3,67000
65,2014,85530,3,41000
65,2017,86900,3,40900
65,2016,72563,3,43500
65,2015,57679,1,36500
65,2015,97991,3,41000
65,2018,61244,3,54000
65,2016,78807,3,40500
65,2017,53000,3,43900
65,2014,71000,3,36900
65,2017,134000,1,57072
65,2014,155000,1,32500
65,2014,171000,3,33900
65,2016,78527,3,49900
65,2015,190000,3,34800
65,2017,62731,3,49800
65,2016,168000,1,42999
65,2018,116100,1,48900
65,2017,76594,3,44000
65,2015,86200,3,29900
65,2016,52289,3,47900
65,2015,95094,3,44000
65,2015,115000,3,39900
65,2016,123000,3,37900
65,2014,37534,3,39000
65,2020,48013,3,64900
65,2016,77500,3,49900
65,2017,94000,3,43999
65,2015,141000,3,33900
65,2016,117735,3,39700
65,2014,108000,3,35800
65,2018,169000,1,54900
65,2017,76084,3,45900
65,2015,46000,3,35500
65,2017,89100,3,42900
65,2016,79344,3,49900
65,2016,55694,3,40400
65,2017,89000,3,38900
65,2019,20563,3,68000
65,2015,97991,3,41000
65,2014,76000,3,31000
65,2016,115885,3,45900
65,2017,44250,3,39900
65,2017,124600,3,47990
65,2019,91000,1,53997
65,2018,31000,3,59900
65,2016,183043,3,31300
65,2020,28000,3,44500
65,2019,51200,3,63900
65,2014,128958,3,38900
65,2015,67000,3,39900
65,2017,91000,1,47900
65,2015,110000,3,35900
65,2019,73000,1,47900
65,2015,112000,3,42990
65,2015,143000,1,32900
65,2015,57000,1,42800
65,2014,173112,1,38900
65,2017,65560,3,47000
65,2016,118500,3,47900
65,2016,62500,3,42900
65,2016,83000,3,44900
65,2018,52000,3,54600
65,2014,113627,5,37000
65,2015,184000,1,36700
65,2019,64000,1,58900
65,2015,52000,1,38999
65,2017,97119,3,49900
65,2017,108250,1,44700
65,2015,67559,3,45900
65,2015,151400,3,39900
65,2014,75000,3,37900
65,2016,77031,3,47900
65,2016,123856,3,41900
65,2017,144228,3,44900
65,2017,19027,3,64900
65,2016,77500,3,45900
65,2014,133525,1,34999
65,2019,15215,3,62000
65,2014,105000,1,34500
65,2015,122000,3,37900
65,2019,24126,3,59900
65,2015,91000,3,37500
65,2016,5000,3,47500
65,2017,147927,1,44900
65,2014,64745,3,39900
65,2017,68800,3,49900
65,2017,77100,3,49900
65,2015,185340,3,38000
65,2016,80000,1,38900
65,2018,61244,3,54000
65,2015,60000,3,36500
65,2016,75000,3,45900
65,2015,119863,3,47900
65,2019,39000,3,56500
65,2017,49022,3,48000
65,2017,66000,3,57900
65,2019,9658,1,53900
65,2015,132975,3,35999
65,2016,21500,3,43000
65,2017,64735,3,39500
65,2016,75401,3,54900
65,2015,62000,1,38500
65,2019,28000,1,59900
65,2018,65000,3,49900
65,2020,17327,3,76490
65,2017,44500,3,47500
65,2015,81032,3,50900
65,2017,137992,3,44800
65,2017,84650,1,49500
65,2018,29853,3,60000
65,2015,89232,3,38500
65,2014,138203,3,33999
65,2015,82000,1,39900
65,2015,91000,3,39900
65,2016,170873,1,36900
65,2014,198000,1,35900
65,2017,101000,1,47900
65,2014,167400,3,34900
65,2014,197000,1,32700
65,2015,84800,3,44400
65,2014,119600,1,36900
65,2018,50000,3,53900
65,2018,17000,3,59900
65,2015,129712,3,50900
65,2018,33000,3,69900
65,2015,111000,3,35900
65,2016,50569,3,53000
65,2015,181200,1,36900
65,2016,96400,3,44400
65,2017,82000,3,43900
65,2015,58500,3,42900
65,2016,120300,3,42900
65,2018,92000,1,42900
65,2018,66250,3,63800
65,2018,54350,3,61900
65,2016,105391,3,49900
65,2017,36000,3,48999
65,2015,101000,3,39900
65,2016,132000,5,43000
65,2018,88000,3,62900
65,2015,51284,3,44500
65,2020,6600,3,61000
65,2019,11700,1,58997
65,2014,54000,3,42900
65,2015,97600,3,44900
65,2015,97600,3,44900
65,2015,94100,3,44900
65,2018,56200,3,49900
65,2017,72379,3,53900
65,2017,44703,3,53900
65,2018,94112,3,54000
65,2016,57687,3,51900
65,2016,47636,3,55000
65,2015,200000,3,33500
65,2016,59000,1,40900
65,2015,133538,3,39999
65,2014,108000,3,36500
65,2016,129600,3,41900
65,2017,88000,3,49900
65,2017,36500,3,47900
65,2015,140000,1,38900
65,2016,50000,3,39900
65,2016,48000,3,39000
65,2015,106200,1,38900
65,2014,48600,3,36500
65,2015,230000,3,38900
65,2019,8500,1,53990
65,2018,121,3,59999
65,2015,133000,3,39500
65,2014,145000,3,35800
65,2014,130000,1,32900
65,2015,132000,3,35900
65,2016,49611,3,42500
65,2015,81842,3,39900
65,2014,99000,3,38900
65,2017,44000,3,48000
65,2014,129000,3,38900
66,2016,169000,1,60900
66,2014,140207,1,52500
66,2007,217000,1,9999
66,2015,133597,1,49000
66,2016,129200,1,46999
66,2016,140000,1,51900
66,2009,198600,1,17700
66,2015,195000,1,44400
66,2016,190034,1,50000
66,2017,139500,1,57000
66,2008,193000,3,18700
66,2014,113414,1,47500
66,2016,186000,1,42700
66,2010,197200,1,21900
66,2014,130143,1,49900
66,2007,255000,1,14900
66,2019,103080,1,84700
66,2018,180000,1,53500
66,2006,230000,3,15900
66,2010,268000,1,19900
66,2011,236050,1,23000
66,2009,117000,3,17900
66,2016,100000,3,49700
66,2009,294000,1,12500
66,2014,129200,1,54986
66,2014,122000,1,43800
66,2009,188778,1,16000
66,2018,169560,1,74900
66,2016,172289,1,57900
66,2007,182000,3,15900
66,2018,39116,3,99900
66,2010,280000,1,12000
66,2011,142000,1,21900
66,2011,176700,3,22700
66,2010,226000,1,19900
66,2007,246000,3,14500
66,2009,270000,1,12900
66,2007,199900,3,17900
66,2014,185000,1,54999
66,2014,199500,1,44900
66,2017,162654,1,64800
66,2016,129697,1,52000
66,2018,170000,1,67100
66,2013,254000,1,23500
66,2016,236000,1,43333
66,2013,158109,1,24900
66,2015,173000,1,38499
66,2011,195818,1,21900
66,2011,208000,1,24900
66,2010,194000,1,18900
66,2007,140000,3,16500
66,2015,130000,1,44900
66,2007,270000,1,12900
66,2010,221444,3,19800
66,2007,197000,1,15900
66,2007,356000,1,13900
66,2014,101000,3,39800
66,2012,232000,3,19000
66,2009,123000,3,17900
66,2011,177500,1,22400
66,2007,160659,3,14900
66,2011,172433,3,17900
66,2006,299000,1,9390
66,2008,228000,3,17900
66,2008,181000,3,16900
66,2006,257000,1,13900
66,2015,128065,3,40900
66,2007,179000,3,14900
66,2009,132000,3,17900
66,2014,190000,1,49900
66,2011,229000,1,19900
66,2014,215000,3,39900
66,2014,133604,1,44900
66,2017,103648,1,62900
66,2014,219000,1,40999
66,2007,199000,3,17900
66,2011,130000,3,22900
66,2013,169000,1,28650
66,2007,216000,3,13900
66,2007,224000,1,15900
66,2014,136196,1,36900
66,2015,272701,1,24900
66,2007,255349,1,8700
66,2009,295000,5,14900
66,2014,145123,1,54900
66,2013,84660,1,43999
66,2008,320000,5,13000
66,2016,153199,1,55700
66,2017,159507,1,54700
66,2008,24505,3,21000
66,2010,214568,1,16500
66,2009,226000,1,19900
66,2014,145000,1,48900
66,2014,192000,1,41500
66,2014,215478,1,42900
66,2010,192000,1,22900
66,2007,239000,1,12900
66,2006,206200,1,15900
66,2014,189000,1,47900
66,2011,159000,1,21800
66,2014,77000,3,35900
66,2011,206389,1,25800
66,2016,129500,1,65000
66,2007,142000,1,12900
66,2011,130000,3,23499
66,2014,193000,3,33900
66,2008,207000,1,11999
66,2006,206000,1,10000
66,2008,173000,1,16900
66,2014,220000,1,39900
66,2007,321000,1,9900
66,2009,137280,3,15700
66,2014,149000,1,37800
66,2014,140000,3,39900
66,2014,195352,1,39999
66,2014,194000,1,44800
66,2009,204425,3,15800
66,2008,186000,1,12900
66,2014,195000,1,37500
66,2011,193256,3,22500
66,2015,181000,1,44500
66,2015,125000,1,44900
66,2014,235184,1,42900
66,2017,119000,3,59900
66,2017,149000,1,51900
66,2018,86500,1,76900
66,2016,175300,1,53000
66,2014,229000,1,44700
66,2017,178000,1,54800
66,2008,186000,1,18900
66,2009,158000,3,15900
66,2010,163252,3,19900
66,2016,247000,1,39900
66,2007,229000,1,14900
66,2007,195900,1,7900
66,2008,225900,1,15800
66,2014,231000,1,39900
66,2008,223320,1,13400
66,2008,201020,3,15999
66,2010,257000,1,16700
66,2018,43300,3,54200
66,2013,109968,3,49900
66,2008,208000,3,17900
66,2008,180000,3,17900
66,2016,160118,1,67900
66,2014,96986,3,53900
66,2011,220000,1,21900
66,2008,212000,1,14999
66,2011,171327,1,25500
66,2014,163265,1,44000
66,2014,235000,1,34000
66,2014,140000,3,41900
66,2017,31200,3,55000
66,2007,188410,3,18900
66,2017,98500,3,59900
66,2017,180000,1,57900
66,2015,193000,1,45800
66,2008,307000,1,10500
66,2014,184400,1,54000
66,2007,227000,1,17300
66,2014,169874,1,47999
66,2008,179000,1,13900
66,2008,218425,5,16900
66,2007,223000,1,12500
66,2010,133000,1,24500
66,2015,195000,1,45999
66,2008,240000,3,13900
66,2007,216254,1,12900
66,2009,162000,5,15900
66,2007,222150,1,9500
66,2017,132009,1,63900
66,2016,142000,1,59000
66,2007,243000,3,10700
66,2010,192800,1,18800
66,2013,200000,1,24900
66,2010,249123,1,19900
66,2014,29042,1,58000
66,2012,233000,1,20900
66,2007,196000,1,16999
66,2008,146000,3,17999
66,2008,236000,1,12800
66,2008,207000,1,12900
66,2007,254321,1,11500
66,2014,240000,1,44900
66,2008,215000,1,13900
66,2012,128476,1,27900
66,2015,222312,1,37000
66,2016,116294,1,54000
66,2006,275735,1,19065
66,2011,199000,3,19500
66,2006,237009,1,12950
66,2007,210000,3,12900
66,2007,210000,3,12900
66,2014,220000,1,39900
66,2008,143000,3,14900
66,2010,259000,1,16800
66,2012,171710,1,26900
66,2007,278000,5,13800
66,2017,97526,1,72500
66,2007,165901,1,13900
66,2007,246000,1,12999
66,2008,278000,3,10900
66,2006,193570,3,15400
66,2016,180000,1,49900
66,2009,180000,3,13800
66,2007,230000,1,12900
66,2007,218000,1,11900
66,2011,299000,1,13900
66,2016,114581,1,51900
66,2016,141409,1,54900
66,2008,229000,3,16900
66,2011,117545,1,24999
66,2015,175000,1,48900
66,2007,228000,1,13900
66,2013,200000,1,23600
66,2011,234700,3,18900
66,2012,290308,1,22900
66,2013,230000,1,25900
66,2007,260000,1,13900
66,2007,180000,3,13900
66,2017,139480,1,62900
66,2007,199000,1,17900
66,2010,220000,3,15900
66,2010,175000,1,17900
66,2014,179000,1,43900
66,2009,128600,3,18700
66,2007,229000,1,14900
66,2009,198000,1,19900
66,2009,199720,1,11900
66,2015,182000,1,46800
66,2018,48168,3,86900
66,2013,232000,1,39500
66,2016,158000,3,69777
66,2015,219000,1,37890
66,2014,154000,1,44900
66,2014,109000,1,36500
66,2014,127768,1,53500
66,2007,340000,1,9900
66,2011,120000,1,20500
66,2012,187412,3,21900
66,2008,196000,1,14900
66,2016,63000,3,49900
66,2010,301000,1,15200
66,2007,219083,5,14900
66,2012,220000,1,18500
66,2011,189240,1,19500
66,2007,254677,3,10900
66,2011,311000,5,16900
66,2014,132000,1,38800
66,2015,203951,1,37899
66,2015,183815,1,49900
66,2014,198000,3,45900
66,2010,168000,5,21900
66,2015,212406,1,49900
66,2009,211139,1,11900
66,2008,283660,5,13450
66,2013,217000,1,43900
66,2012,124000,3,29900
66,2010,213948,3,16800
66,2016,183000,1,47990
66,2011,184000,1,18900
66,2017,189000,1,65900
66,2016,168000,1,48800
66,2017,70060,3,52500
66,2017,101000,3,58800
66,2011,203000,1,25900
66,2014,191725,1,46800
66,2006,219073,3,14900
66,2012,191000,1,23900
66,2008,216000,3,18900
66,2015,108330,3,56900
66,2007,275000,1,12600
66,2018,72000,1,62900
66,2008,157000,3,18900
66,2014,191000,1,43500
66,2015,75000,1,53900
66,2015,200000,1,43000
66,2015,116000,1,47800
66,2017,210000,1,54900
66,2011,173464,1,20800
66,2009,132123,3,21800
66,2007,239000,3,14900
66,2014,128908,1,37900
66,2007,192425,3,17900
66,2007,245200,1,14100
66,2015,197000,1,44999
66,2009,226000,1,15900
66,2008,265000,1,14889
66,2014,167963,1,45500
66,2010,198000,1,19900
66,2007,216000,3,14700
66,2007,188000,3,14900
66,2017,215000,1,47900
66,2007,158000,1,15500
66,2016,164215,3,43900
66,2007,272000,1,9800
66,2008,218950,1,15700
66,2010,155000,3,18800
66,2010,172760,3,21900
66,2007,280000,1,15900
66,2007,151000,3,14500
66,2007,191000,3,17900
66,2017,130000,1,49000
66,2007,198000,1,16900
66,2015,102140,3,47500
66,2013,135634,1,45900
66,2009,199000,1,18900
66,2010,138911,3,19900
66,2016,133000,1,49900
66,2013,121500,1,24900
66,2017,153000,1,65900
66,2007,272700,5,14900
66,2008,180000,3,14900
66,2011,260000,1,17900
66,2009,160000,3,19900
66,2009,192000,5,18900
66,2013,116900,1,34900
66,2017,107037,1,70000
66,2018,131000,3,57900
66,2014,127411,1,37800
66,2016,168000,1,47900
66,2012,197070,1,25900
66,2011,219000,1,26900
66,2014,224000,1,39900
66,2007,265000,1,12900
66,2006,207135,3,16900
66,2011,260000,3,11900
66,2009,227000,3,16900
66,2011,191650,3,18900
66,2018,23000,3,86000
66,2009,160000,3,16900
66,2011,190000,3,19900
66,2008,292000,5,15555
66,2007,248000,1,12500
66,2008,250000,1,11500
66,2011,239000,1,29600
66,2014,136000,1,39600
66,2016,160000,1,49900
66,2010,227608,1,21900
66,2008,250379,1,14700
66,2007,204000,3,15900
66,2014,228000,1,44900
66,2011,164000,1,21500
66,2010,220000,3,15500
66,2016,95678,1,52900
66,2007,184000,3,14900
66,2007,288000,5,13900
66,2011,199000,3,18900
66,2009,213233,1,16800
66,2016,102600,1,49900
66,2008,191000,3,14990
66,2008,240000,1,13900
67,2009,178323,3,15900
67,2008,250000,3,13900
67,2012,107000,3,25900
67,2008,257000,5,12900
67,2012,210000,1,25500
67,2007,302000,1,12500
67,2009,231610,1,16900
67,2008,208800,1,14990
67,2010,189000,3,14800
67,2012,132000,1,25500
67,2012,181930,1,19900
67,2009,175000,3,15500
67,2011,190000,1,24900
67,2010,152000,5,24500
67,2008,188405,3,16900
67,2008,152470,1,15900
67,2007,240000,3,14900
67,2008,138400,1,14000
67,2008,105849,1,15400
67,2011,156000,1,23900
67,2010,194000,1,16900
67,2007,192000,1,14900
67,2009,220000,3,16999
67,2008,143000,3,16900
67,2007,155000,1,14999
67,2010,151000,3,17900
67,2011,128200,1,20900
67,2007,258000,1,11900
67,2009,215493,1,16900
67,2009,283000,1,13900
67,2010,125300,3,24900
67,2013,90000,3,23800
67,2010,224000,1,19900
67,2010,238610,3,21000
67,2008,182000,3,19900
67,2007,200000,3,14900
67,2008,250690,1,15000
67,2007,239321,3,13900
67,2007,255000,1,9900
67,2013,158848,1,23800
67,2012,141000,5,14900
67,2011,136000,3,21400
67,2008,169000,5,19999
67,2007,216000,1,12500
67,2007,224000,3,11800
67,2007,91000,3,21990
67,2008,100995,1,19900
67,2010,162000,3,21900
67,2009,240115,1,12900
67,2007,193400,1,16900
67,2008,165000,3,18900
67,2010,185382,1,19900
67,2008,200000,1,8800
67,2011,301000,1,16900
67,2010,157252,5,22500
67,2009,161000,1,14800
67,2013,119995,1,23900
67,2007,267500,1,13300
67,2009,214790,3,14990
67,2007,215000,1,11900
67,2007,132685,3,24900
67,2007,228000,1,9900
67,2012,287000,1,21700
67,2010,298000,1,13500
67,2010,280000,1,17500
67,2011,155000,1,19900
67,2008,210762,1,18000
67,2007,311300,1,11500
67,2007,192000,1,13900
67,2012,207000,3,19900
67,2008,192221,3,19200
67,2011,217000,1,20600
67,2011,259000,1,18999
67,2009,292000,3,12900
67,2006,235000,1,12000
67,2009,162000,1,17500
67,2008,198000,1,15800
67,2008,238575,3,17900
67,2009,154750,3,13500
67,2008,260086,1,19999
67,2010,141000,1,20500
67,2009,164677,1,17900
67,2007,172000,3,18900
67,2006,232680,3,17900
67,2008,178120,3,15900
67,2007,156814,3,15900
67,2010,251300,1,15000
67,2010,185190,1,16100
67,2007,193852,3,18900
67,2007,209333,3,15900
67,2011,175000,1,20900
67,2017,77000,1,59900
67,2011,153000,1,20900
67,2008,188484,3,13900
67,2008,279000,3,14900
67,2008,179000,3,15500
67,2011,168000,1,16500
67,2007,175000,1,9900
67,2008,161000,3,18900
67,2010,340000,1,18900
67,2009,146386,3,17800
67,2009,120000,3,17200
67,2008,155000,1,14300
67,2011,156350,1,25555
67,2007,165000,3,13900
67,2010,206000,3,20600
67,2013,121000,3,29900
67,2008,223000,1,15900
67,2012,134000,1,22000
67,2007,257500,1,11990
67,2012,93076,3,24500
67,2008,218000,5,15500
67,2007,199211,5,15900
67,2009,255511,5,16500
67,2011,164000,1,19800
67,2008,259000,5,14500
67,2009,228286,3,19900
67,2011,179250,3,18900
67,2010,118000,1,19900
67,2006,243301,5,13000
67,2008,224000,1,15900
67,2012,209781,1,26800
67,2008,132000,1,14300
67,2007,180000,3,19999
67,2012,220000,1,21999
67,2011,199000,1,16900
67,2010,200000,1,21999
67,2011,141000,1,23900
67,2012,101000,1,25900
67,2007,142993,3,16900
67,2008,239000,5,14900
67,2007,98000,1,6900
67,2013,194000,1,23900
67,2007,247021,5,16900
67,2010,205000,1,19990
67,2009,140000,1,17800
67,2009,203135,1,14900
67,2009,179800,3,19500
67,2009,251000,1,13900
67,2010,279000,1,17900
67,2009,245000,1,12500
67,2009,250000,5,14500
67,2009,243000,1,12490
67,2008,192000,1,14500
67,2009,298000,1,13500
67,2007,167816,1,14900
67,2013,199764,1,24477
67,2011,241000,3,22500
67,2007,209427,1,14900
67,2007,269000,3,16800
67,2012,193704,3,28900
67,2008,367800,5,13800
67,2007,248137,1,14500
67,2007,236000,3,18900
67,2011,293000,3,15900
67,2012,208000,3,13999
67,2009,200000,1,15900
67,2008,176500,3,16500
67,2009,238000,3,18700
67,2011,199123,1,19899
67,2014,172000,1,44900
67,2010,202295,1,18200
67,2012,193969,1,18900
67,2010,339100,1,16900
67,2010,99000,1,25000
67,2008,247000,1,17600
67,2008,290000,5,13500
67,2009,269000,1,15900
67,2009,204000,3,18900
67,2008,216000,3,15900
67,2007,255000,1,14900
67,2011,198200,1,20900
67,2007,350000,1,11900
67,2007,188000,1,14900
67,2009,215000,3,9900
67,2007,198000,1,17500
67,2010,190000,1,15890
67,2007,222328,3,16900
67,2008,268812,5,15000
67,2011,235000,1,19900
67,2008,177358,3,19999
67,2008,220000,1,13800
67,2008,200000,1,14900
67,2009,219827,3,16900
67,2011,200000,3,25999
67,2009,220000,1,16900
67,2008,292673,1,13000
67,2007,128000,3,17900
67,2010,274343,1,15900
67,2007,181000,1,14950
67,2007,391000,1,9900
67,2013,134000,1,21400
67,2007,225000,5,16900
67,2008,174000,1,13900
67,2010,197000,1,18800
67,2007,246000,3,14900
67,2007,280000,1,9300
67,2009,180580,3,19000
67,2009,212000,3,18900
67,2007,127000,1,16900
67,2008,140000,3,16800
67,2007,248000,3,13499
67,2008,213400,5,13000
67,2012,141120,1,34900
67,2008,219000,1,15900
67,2008,172000,3,18700
67,2008,159600,1,16800
67,2007,345000,1,13200
67,2008,209412,5,18900
67,2008,176500,3,17400
67,2007,240000,3,17900
67,2011,200695,3,15900
67,2013,196360,1,23500
67,2011,111000,3,23999
67,2008,185000,1,13900
67,2008,250690,1,15000
67,2006,219000,3,17900
67,2011,249744,1,19000
67,2012,207997,1,20000
67,2007,265000,5,17600
67,2010,127881,1,24000
67,2008,195000,1,13700
67,2009,111000,5,20990
67,2011,200000,5,17900
67,2008,221000,3,12900
67,2008,155000,3,15900
67,2011,157000,3,23000
67,2008,267763,1,15900
67,2008,230000,3,16900
67,2009,197609,3,16900
67,2009,179000,3,18999
67,2010,207500,3,16900
67,2007,184000,3,14500
67,2009,264000,5,16500
67,2008,250000,1,12900
67,2010,116000,1,18900
67,2008,157000,3,19900
67,2011,170000,1,25990
67,2010,186600,3,24900
67,2011,201000,1,21900
67,2008,220000,3,17500
67,2013,131000,1,24900
67,2012,207294,1,23900
67,2011,153691,1,22500
67,2010,188000,1,15999
67,2010,220000,3,15900
67,2010,150000,1,21500
67,2016,194000,1,41000
67,2008,184015,1,16700
67,2009,219000,1,13900
67,2007,234474,1,13900
67,2010,289000,1,20400
67,2008,180000,3,16900
67,2011,205000,1,17800
67,2008,189400,3,14800
67,2009,242000,1,11700
67,2011,213273,1,21600
67,2012,344000,1,11900
67,2008,192500,3,16800
67,2010,169000,3,17900
67,2008,256000,1,15900
67,2009,178000,3,14500
67,2012,184000,1,21000
67,2011,200976,1,23900
67,2010,192000,1,16900
67,2012,220000,1,20900
67,2011,225000,1,20900
67,2012,197300,1,21500
67,2007,180000,3,17700
67,2009,162034,3,16300
67,2010,135000,3,19500
67,2007,221000,1,11999
67,2007,169000,1,15900
67,2009,314850,1,8500
67,2009,177000,3,17900
67,2009,239100,1,14900
67,2008,149500,3,18800
67,2007,207000,1,14900
67,2011,189870,1,24600
67,2007,180000,1,14600
67,2007,110000,1,8350
67,2009,213000,1,13999
67,2007,140750,3,17600
67,2008,267000,1,11600
67,2008,180000,1,12800
67,2013,161598,1,29900
67,2008,262000,1,13900
67,2007,224821,3,18500
67,2014,168700,1,29900
67,2014,183500,1,32900
67,2015,98366,1,51000
67,2015,55310,3,57900
67,2016,173000,1,39900
67,2014,104900,1,46900
67,2016,100420,1,51900
67,2014,225200,1,39500
67,2015,163000,1,39900
67,2016,113357,3,57000
67,2013,139550,1,39900
67,2016,195200,1,36900
67,2013,145143,1,45700
67,2013,209000,1,34900
67,2014,188655,1,45000
67,2016,152613,1,45000
67,2014,162000,1,45000
67,2018,95772,3,55900
67,2016,199980,1,39900
67,2014,153787,1,36500
67,2016,173000,1,38900
67,2014,142632,1,47000
67,2015,158960,1,39900
67,2013,197000,3,33500
67,2013,215000,1,28900
67,2014,167000,1,37990
67,2014,222800,1,35900
67,2016,162300,1,44900
67,2017,155000,1,72900
67,2015,93611,1,48000
67,2013,92229,1,43500
67,2016,152613,1,45000
67,2019,121000,1,58900
67,2014,180032,3,26799
67,2014,189000,1,34500
67,2015,106000,3,39900
67,2014,92454,3,39900
67,2015,218618,1,39999
67,2014,67000,3,47900
67,2016,164600,1,56900
67,2014,184000,1,38900
67,2017,172450,1,43800
67,2014,185000,1,37900
67,2015,98100,3,50500
67,2015,110000,1,39900
67,2014,141692,1,49999
67,2013,114000,3,40100
67,2014,350000,1,30750
67,2016,179800,1,52900
67,2013,199000,1,23900
67,2015,69000,3,64900
67,2017,141000,1,44700
67,2014,200000,1,32700
67,2017,176267,1,68899
67,2016,56305,3,54900
67,2019,40000,1,69900
67,2014,214000,1,40900
67,2014,179000,1,43900
67,2019,153800,1,58900
67,2017,16974,3,57999
67,2014,77120,1,31500
67,2014,154000,1,34900
67,2014,122200,1,39500
67,2013,197100,1,42900
67,2016,181000,1,43900
67,2018,142445,1,57900
67,2014,149000,1,41000
67,2017,60000,1,57999
67,2014,236437,1,33500
67,2017,168000,3,45700
67,2017,157915,1,67899
67,2016,159052,1,54899
67,2016,173000,1,41900
67,2016,147077,1,41400
67,2013,152000,1,34800
67,2014,121935,3,42200
67,2018,136353,1,55900
67,2015,121000,1,48900
67,2015,197000,1,44000
67,2014,171300,1,47000
67,2013,198670,3,33900
67,2013,200000,1,36900
67,2014,169667,1,28800
67,2014,147000,1,47900
67,2014,215000,3,31999
67,2017,174290,3,48900
67,2016,106879,3,54900
67,2015,49950,1,44900
67,2013,106123,3,43700
67,2016,122136,1,62900
67,2014,145727,1,49900
67,2014,223000,1,40990
